39476  #SUP: 1 #UTIL: 39
22599 22648 37757 22647 3664 22644 26135 6760 37278 8112 18787 10597 4935 39407 39420 39640 39359 4972  #SUP: 1 #UTIL: 3192
5567 27495 19763 18775 15260 18774  #SUP: 1 #UTIL: 3193
11530 15127  #SUP: 1 #UTIL: 3193
44271  #SUP: 3 #UTIL: 600
44271 14453 12754 44578 8321 16842 16122 21258 39420  #SUP: 1 #UTIL: 1486
44271 31698 39191  #SUP: 1 #UTIL: 809
44271 22901  #SUP: 1 #UTIL: 899
9173  #SUP: 2 #UTIL: 3196
39197  #SUP: 2 #UTIL: 3198
7821 38385 13427 9044 7592 13869 10990 14918 36305 16978  #SUP: 1 #UTIL: 3199
144 30500 16326 13939 14238 15204 25535 16325 21781  #SUP: 1 #UTIL: 3201
2628 2409 24584 6825 22560 21309 13716 13718  #SUP: 1 #UTIL: 3202
13121  #SUP: 2 #UTIL: 1377
13121 14502  #SUP: 1 #UTIL: 1217
13121 39366 39373 39437 13727 4974 13730  #SUP: 1 #UTIL: 1987
15403 15086 12467 21781 1789 39429 16979 13730 16967  #SUP: 1 #UTIL: 3204
11816  #SUP: 2 #UTIL: 290
11816 4015 6730 4022  #SUP: 1 #UTIL: 582
11816 2865 39494 1785 7593 4379 39289 4974 1782 13746  #SUP: 1 #UTIL: 2624
18659 22015 42902 5733 30506 21980 15751 16882 43746 21850 21015 13743  #SUP: 1 #UTIL: 3206
18710 44398 16183 44397 26236 15584 19083 15527 476 16968 39617 39419 39435  #SUP: 1 #UTIL: 3206
121 32136 24325 4193 36897 15702 5166  #SUP: 1 #UTIL: 3208
11648 12399 45583 44385  #SUP: 1 #UTIL: 3208
33508  #SUP: 2 #UTIL: 138
33508 43803  #SUP: 1 #UTIL: 330
12945 22697 24 22715 34251 22 20  #SUP: 1 #UTIL: 3213
25651 46084 10973 20017 16300 21781 28537 39393 16977  #SUP: 1 #UTIL: 3213
14501 5553 10513 17225 16893 26163 5165 39634  #SUP: 1 #UTIL: 3214
32328 44928 8622 43007 1878 35230 15208 11639 1924 21661 7581 11643 26153  #SUP: 1 #UTIL: 3215
7297  #SUP: 2 #UTIL: 598
7297 12345 21722 13689 26438 5715 6547 39359  #SUP: 1 #UTIL: 2023
7297 7298  #SUP: 1 #UTIL: 1196
31256 18856 18860 43736 44579 442 15960 21777 44130 3569 43746 2936 39334 3581 2934 16978 16967  #SUP: 1 #UTIL: 3223
23168 7309 13683 12242 7306 22896 11632 1834 12266 21850 21893 22888 21736  #SUP: 1 #UTIL: 3227
18078 32096 26007 14740 25975 37279 26009 14745 11832 11780 11824 11783  #SUP: 1 #UTIL: 3232
967 1470 33903 43013 23876 16155 1653 57 39515 6547 5746 5668 31529 39393 5666 16975  #SUP: 1 #UTIL: 3234
21032 27247 27248 41134 44577 14621 7589 6439 16842 4973  #SUP: 1 #UTIL: 3237
20217  #SUP: 2 #UTIL: 598
20217 8753 8760 4672 660 14601 21286 16975  #SUP: 1 #UTIL: 2041
5385 13197 26413 26977 4412 20842  #SUP: 1 #UTIL: 3240
34872 5009 2295 44425 523 28444 43855 39454 31529 5667 39610 22888 13746 5666  #SUP: 1 #UTIL: 3244
17468  #SUP: 2 #UTIL: 258
9391 20616 20830 35356 20029 8641 9158 13730 16977 16967  #SUP: 1 #UTIL: 3247
16623 45829 1762 1758 16977  #SUP: 1 #UTIL: 3247
13867  #SUP: 3 #UTIL: 267
13867 16155 10843 5634  #SUP: 1 #UTIL: 1016
13867 29669 39256 5644  #SUP: 1 #UTIL: 595
13867 45559 13873 39688  #SUP: 1 #UTIL: 1637
12484 44236 30506 38803 12777 2049 44317 43936 2391 10684 44386 43913 39684  #SUP: 1 #UTIL: 3250
2866  #SUP: 2 #UTIL: 238
2866 20109 43518 22819 21736  #SUP: 1 #UTIL: 1618
3337  #SUP: 2 #UTIL: 1458
3337 3240 11860 40952 16971  #SUP: 1 #UTIL: 1865
32729  #SUP: 2 #UTIL: 597
32729 32720 32721 32726  #SUP: 1 #UTIL: 796
6927  #SUP: 2 #UTIL: 418
6927 14546  #SUP: 1 #UTIL: 1508
6927 7038 7037 7040 7032 34182  #SUP: 1 #UTIL: 1748
6978 14568 7021 7008 7013 7007 7018 7000 7015 7005 7010 6999 7026 6998  #SUP: 1 #UTIL: 3258
27765  #SUP: 2 #UTIL: 298
27765 42481 24504 6032 6074 6031  #SUP: 1 #UTIL: 1383
21457 24907 5749 1864 28370 1942 22907 16975  #SUP: 1 #UTIL: 3261
5456  #SUP: 2 #UTIL: 1538
22218  #SUP: 2 #UTIL: 798
22218 5646 39684  #SUP: 1 #UTIL: 558
11090 7953 12304 5257 7515 5091 2186 2188  #SUP: 1 #UTIL: 3271
29286 33228 29661 8170 8138 14991 21799 21297  #SUP: 1 #UTIL: 3273
27509 30250 750 1876 33984 6024 2304 18564 13718 16881 7317 16975 16967  #SUP: 1 #UTIL: 3275
15012  #SUP: 2 #UTIL: 638
15012 15465  #SUP: 1 #UTIL: 957
15012 16146 23490 9439 36112 8138 21855 26155 39452 39688  #SUP: 1 #UTIL: 2322
40635 45568 11842 528 233 16198 13979 14042 36234  #SUP: 1 #UTIL: 3280
44570  #SUP: 2 #UTIL: 2200
44570 44585 425 29837 13870  #SUP: 1 #UTIL: 2097
44570 8276 39684  #SUP: 1 #UTIL: 1183
15397 12485 11110 28355 22277 11127 16982 12737  #SUP: 1 #UTIL: 3282
33731  #SUP: 2 #UTIL: 1058
33731 14227 33879 35152 1761  #SUP: 1 #UTIL: 2325
7312 38553 38803 29995  #SUP: 1 #UTIL: 3285
2086  #SUP: 3 #UTIL: 1197
2086 5530  #SUP: 1 #UTIL: 558
2086 2015  #SUP: 1 #UTIL: 798
5914 12132  #SUP: 1 #UTIL: 3291
35138 3430 14844 8045 39634 39314 10481 39684 39432  #SUP: 1 #UTIL: 3291
5799 17284 35135 34074 5276 34241 11861 39688  #SUP: 1 #UTIL: 3292
12932 31038 2992 3994 15312 16361 823 44434 39305 39393 43803 39388 21015  #SUP: 1 #UTIL: 3292
32139  #SUP: 2 #UTIL: 198
570 34482 38783 1760 5634  #SUP: 1 #UTIL: 3295
26849 44375 11641 16893 18769 18775 3669 43913 32365 16977 16967  #SUP: 1 #UTIL: 3295
24719 29779 9682 7331 29772 29771 10997 7417 21039 4911 7287 7480 1781 16975  #SUP: 1 #UTIL: 3296
34036  #SUP: 2 #UTIL: 1198
34036 15685 34425 18786 22900 18641 33529 16977  #SUP: 1 #UTIL: 2698
32488 7344 15913 522 4514 21347 4935 43463 43461 16985 16967  #SUP: 1 #UTIL: 3298
36102 23316 36129 14244 1987 22588 36128 3601 10518 15343 5647 5709 6094 1780 3571 26153 5685 6547  #SUP: 1 #UTIL: 3299
42930  #SUP: 3 #UTIL: 657
42930 6770 39442 13749 39429 39454 13746 39430  #SUP: 1 #UTIL: 1867
42930 14342 14345 14346 14347 14344 36202 39684  #SUP: 1 #UTIL: 1213
42526 12729 8548 12725 5345 20044 11402 13703 1783 4107 16966 13730 16978 39432 13743  #SUP: 1 #UTIL: 3301
36523 36529 36973 37080 36965 36524 32865 36582 2224 14352 38612 13716 16986  #SUP: 1 #UTIL: 3302
17125 44123 30759 13950 16236 16237  #SUP: 1 #UTIL: 3306
36339 36759 16807 1501 41774 14946 44489 44469 4113 11882 21389 39640 39470 39419 39430 13743  #SUP: 1 #UTIL: 3311
22501 16326 25558 28355 46085 43550 16967  #SUP: 1 #UTIL: 3312
44483 24092 18479 16528 44600 21310 21298 38372 21015  #SUP: 1 #UTIL: 3312
3517 23162 12274 18223 18797 10518 14842 24098 10525 1788 18785 5167 12266 43803 2851 39430 13743  #SUP: 1 #UTIL: 3313
15040 20109 24001 21308 5634  #SUP: 1 #UTIL: 3313
3006 14065 33337 33945 5303 21992 7634 10817  #SUP: 1 #UTIL: 3315
383 32880 41530 11126 9058 3487 16985 3482  #SUP: 1 #UTIL: 3316
5463 7792 23509 31543 36849 9022 5143 15344 44420 5715 39684 16978  #SUP: 1 #UTIL: 3316
20867 14214 34991 21855 39445 39455 14604 16969 16981 39433 43463 39396 39314 39452  #SUP: 1 #UTIL: 3320
2652 5597 13437 35223 12510 40952 14826 16333 836 26625  #SUP: 1 #UTIL: 3321
20707 42568 12303 18887 16127 4908 8193 14985 6021 12280 16983 20192 5712 12467 12339 5667 13730  #SUP: 1 #UTIL: 3325
28454 31826 44269 8710 31223 43908 44266 31174 13748 10978 39388  #SUP: 1 #UTIL: 3326
17037  #SUP: 2 #UTIL: 995
17037 2689 28054 16283 4100  #SUP: 1 #UTIL: 1775
35836 7842 20904 15030 20011  #SUP: 1 #UTIL: 3331
6543 33326 33341 43519 23807 23802 6767 44470 9421 39446 15451  #SUP: 1 #UTIL: 3334
13808 18656 26753 43745 2802 19796 31504 9190 44079 25554 39433 39442 39610 43803 13746 39388  #SUP: 1 #UTIL: 3334
21709 21699 21667 21710 21671 27805 21669 21703 27812 27818 1834 16979  #SUP: 1 #UTIL: 3334
23113 30992 38352 5693 2378 23114 5706 37345 16981 13713 39687  #SUP: 1 #UTIL: 3334
37862 38223 45250 25480 42258 24460 25479  #SUP: 1 #UTIL: 3334
3091 12886 12887 11469 5303 12276 12275 8944 5164 3992  #SUP: 1 #UTIL: 3336
3634  #SUP: 2 #UTIL: 598
3634 18741 362 22570 13852 39684 16977  #SUP: 1 #UTIL: 2644
3634 4777  #SUP: 1 #UTIL: 698
27508 34474 42233 34087 27553 27532 16916 16904 19981 27056  #SUP: 1 #UTIL: 3349
6541 14877 15392 33867 14809 21772 33892 744 35113 34246 44266  #SUP: 1 #UTIL: 3351
18574 34931 28819 23026 18821 7775 20178 18802 422 14520 420  #SUP: 1 #UTIL: 3351
36416 45104 36935 28278 28275 28277 16256 17025 17023 3687 16236 5684 22888 5666  #SUP: 1 #UTIL: 3351
38096 21504 38075 425 12412 12406 39688  #SUP: 1 #UTIL: 3351
28495  #SUP: 2 #UTIL: 50
28495 28494 20211 20173 8709 39610 21736  #SUP: 1 #UTIL: 1154
11086 6010 43550 10481  #SUP: 1 #UTIL: 3356
31997 31993 11169 22512 15154 4442 36114 16894 13730 16967  #SUP: 1 #UTIL: 3359
2030 34245 23962 9564 37502 5101 44511 12844 27749 13743 16967  #SUP: 1 #UTIL: 3360
7588 13163 22336 4248 4249 21151 14838 21949 6092 18594 39451 6094 26148 43500 39434 21779  #SUP: 1 #UTIL: 3360
13758 3493 6147 9145 9172 39600 15976 13689 3058 4741 39189 2933 3057 2934 39610 39388  #SUP: 1 #UTIL: 3363
9775 34812 36204 8066 13914 39481  #SUP: 1 #UTIL: 3365
25108 25109 25111 1931 1830 1953 1932 12229 12230 26635 3756 9205 32365 16978  #SUP: 1 #UTIL: 3367
36193  #SUP: 2 #UTIL: 318
36193 43104 16253 16254 632 36202  #SUP: 1 #UTIL: 2512
14473  #SUP: 2 #UTIL: 2598
14473 20482 28535 16977  #SUP: 1 #UTIL: 2071
1148 19972 5091 9008 11640 7315 21303 5163  #SUP: 1 #UTIL: 3371
3371 19299  #SUP: 2 #UTIL: 1696
18388  #SUP: 2 #UTIL: 1058
18388 3514 9056 28155 26629 36200 39688  #SUP: 1 #UTIL: 2613
18388 40044  #SUP: 1 #UTIL: 758
12755  #SUP: 3 #UTIL: 1017
12755 12787 10973 667 18648 16978  #SUP: 1 #UTIL: 1664
12755 21982 21986 10999 39241 12245 39256  #SUP: 1 #UTIL: 1369
17664 17674 18107 17843 58 22888 5666  #SUP: 1 #UTIL: 3372
35760 16025 24442 1137 12406 14533  #SUP: 1 #UTIL: 3372
32130 32131  #SUP: 2 #UTIL: 536
32130 32131 35344 21501 5240 4051 15204 4374 4684 16967  #SUP: 1 #UTIL: 2616
25680 29134 30897 820 18708 26756  #SUP: 1 #UTIL: 3374
45247  #SUP: 3 #UTIL: 2276
45247 36200  #SUP: 1 #UTIL: 768
45247 39688  #SUP: 1 #UTIL: 2037
27415 27455 39239 8277 36116 36114  #SUP: 1 #UTIL: 3376
35192  #SUP: 2 #UTIL: 1738
35192 34548 5748  #SUP: 1 #UTIL: 1617
8736 13550 30293 5364 20546 21354 5376 22852 20528 9201  #SUP: 1 #UTIL: 3387
20613 22615 40033 14911 22707 4465 15438 6412  #SUP: 1 #UTIL: 3388
18079 17658 12016 5135 30888 16966 18781 21735 31529 16976 5666  #SUP: 1 #UTIL: 3390
13432  #SUP: 2 #UTIL: 878
13432 11142 39225 43389 27055 825 7314  #SUP: 1 #UTIL: 1767
13432 5700 12464 36233 39684  #SUP: 1 #UTIL: 1626
33932 17112 8745  #SUP: 1 #UTIL: 3397
5841 24163 33664 44947 9440 16122 36204  #SUP: 1 #UTIL: 3398
18533 13031 4581 15479 10782 21175 10816 21779 39365  #SUP: 1 #UTIL: 3402
34156  #SUP: 2 #UTIL: 1838
34156 16985  #SUP: 1 #UTIL: 1188
14874 33722 33745 5296 33743  #SUP: 1 #UTIL: 3405
30269 41927 41926 20617 37039 20519 33628 28422 36128 36112 36114  #SUP: 1 #UTIL: 3407
1409  #SUP: 3 #UTIL: 387
1409 19028 4461 5680 39684  #SUP: 1 #UTIL: 857
1409 40087 40088 3536 3490 13731 3487 16985  #SUP: 1 #UTIL: 2105
1409 21385 9201  #SUP: 1 #UTIL: 446
10627 32861 24943 20339 4506 10967 5404 12806 19894 7513 25203 19710 39588 12742 21740 16911 26153 39435  #SUP: 1 #UTIL: 3408
20817  #SUP: 2 #UTIL: 578
20817 20816 5774  #SUP: 1 #UTIL: 777
14227  #SUP: 3 #UTIL: 1116
14227 8043  #SUP: 1 #UTIL: 528
17100 28155 39692  #SUP: 1 #UTIL: 3411
26951  #SUP: 2 #UTIL: 716
26951 38554 16989 2413 39684 39688  #SUP: 1 #UTIL: 3123
26951 5647  #SUP: 1 #UTIL: 288
12661 4197 34123 10347 10349 9581 10345 21515 15056 16977  #SUP: 1 #UTIL: 3418
14243 28567 13896 11851 8341 7332 16258 12221 4099  #SUP: 1 #UTIL: 3418
19953  #SUP: 2 #UTIL: 338
19953 12833 11848 11460 15970 4432 19703 7309  #SUP: 1 #UTIL: 1812
19953 19827 21258 39470 39688  #SUP: 1 #UTIL: 1606
8761  #SUP: 2 #UTIL: 498
8761 17495 7000 6999 43623 6998 3576 43551 3511 21893  #SUP: 1 #UTIL: 2421
3437 4448 4377 21907 11470 20098 4397 31715 16975  #SUP: 1 #UTIL: 3420
3004 17087 21909 5511 43872 3760 1836 7308 38612 39529 2293 43868 3754 11632 39432  #SUP: 1 #UTIL: 3424
13985 21732 45570 39461 39411 39415 39446 39609 13718 39452 39430 39432  #SUP: 1 #UTIL: 3427
7267 3627 16483 20490 23033 2489 3774 4054 18350 1780 46069 43868 5668 5666 16967  #SUP: 1 #UTIL: 3429
1126 7868 33974 33634 5143 31142 16968 21308 16985  #SUP: 1 #UTIL: 3431
21273 23757 11752 3905 29135 39688  #SUP: 1 #UTIL: 3431
18752  #SUP: 2 #UTIL: 1996
18752 39684  #SUP: 1 #UTIL: 1048
34094 11226 3324 12485 16191 633 16977  #SUP: 1 #UTIL: 3432
5242 21454 6293 33950 27747 2196 11423 15589 28360  #SUP: 1 #UTIL: 3441
751 6352 11201 21536 16479 10570 6024 39407 39333 39305 39393 39388  #SUP: 1 #UTIL: 3444
6351 8313 17606 2059 777 39923  #SUP: 1 #UTIL: 3444
22064  #SUP: 4 #UTIL: 476
22064 7718 31534 5666  #SUP: 1 #UTIL: 626
22064 8330 30533 5635 23498  #SUP: 1 #UTIL: 809
22064 10850 39337  #SUP: 1 #UTIL: 363
27976 25063 13101 24084 26631 31714 21280 43506 39365 39435 13730 5666 16967  #SUP: 1 #UTIL: 3445
33226 41114 27206 3637 43623 4397 39687  #SUP: 1 #UTIL: 3445
34233  #SUP: 3 #UTIL: 327
34233 39156  #SUP: 1 #UTIL: 287
34233 27066 12340 16911  #SUP: 1 #UTIL: 1235
2744 690 667 31867 16901 13478 9202 11824 11783 5666 16977  #SUP: 1 #UTIL: 3447
5235 31215 5709 5719 3504 11844 31529 11780 3510 39435 32365 3482 11783 13730  #SUP: 1 #UTIL: 3447
20639  #SUP: 3 #UTIL: 387
20639 30419 6406  #SUP: 1 #UTIL: 1347
20639 20549 9443 19763 19783  #SUP: 1 #UTIL: 1025
33766  #SUP: 2 #UTIL: 1118
33766 21892 35182 34944 27749  #SUP: 1 #UTIL: 1865
8837 8857 14672 26040 3831 1939 10736 1954 21301 39688  #SUP: 1 #UTIL: 3449
16599 21301 16976 21015  #SUP: 1 #UTIL: 3449
3471 15224 13887 16941 16956 36202 39688  #SUP: 1 #UTIL: 3452
17900 500 10032 13987 9445 39688  #SUP: 1 #UTIL: 3453
16655 38395 7841 834 14971 21308 16977  #SUP: 1 #UTIL: 3456
43573 21924 2689 2917 11351 747 15897 5650 39371 16883 22359 39430 21015  #SUP: 1 #UTIL: 3457
717 4044 26320 15686 667 32905 42682  #SUP: 1 #UTIL: 3462
9582 18134 38396 32155 10891 1137 2662 11940 8325 9198 8656 16978  #SUP: 1 #UTIL: 3462
14868 6903 6901 14259 16980  #SUP: 1 #UTIL: 3468
33685 38705 9076 15746 12543 14718 14757 14724 14719 21759 8989 8992 16900 8990 16986  #SUP: 1 #UTIL: 3470
7719 7762 21257 8326 10736 13707 21286  #SUP: 1 #UTIL: 3471
20885 2416 27193 21042 12260 2305 5645 16969 39681 12255 16977  #SUP: 1 #UTIL: 3474
2950  #SUP: 2 #UTIL: 1478
2950 38709 2007 13062 13039 833 3561 39456  #SUP: 1 #UTIL: 2737
16157  #SUP: 2 #UTIL: 267
16157 11934 17207 7566 24345 22018 11832 3797 11768 43855 43804 11780 11824 11783 39684 39430 16967  #SUP: 1 #UTIL: 2755
3586 5673 11878 44707 39511 39359 13718 39419  #SUP: 1 #UTIL: 3477
5532 15478 2074 10612 21900 10605 7484 33530 20122 8646 43500 3486 39305 3529 3482 16975  #SUP: 1 #UTIL: 3481
8005  #SUP: 2 #UTIL: 1598
8005 27648 4972  #SUP: 1 #UTIL: 1187
8005 36235 26151 11337 39206 36116 36114  #SUP: 1 #UTIL: 2294
21275  #SUP: 3 #UTIL: 267
21275 5689 25484 12326 12237 14719 31544 12236 13883 21175 2232 16129 39473 41727 16978  #SUP: 1 #UTIL: 2695
21275 12234 12255  #SUP: 1 #UTIL: 647
21275 39305  #SUP: 1 #UTIL: 139
31676  #SUP: 2 #UTIL: 758
31676 26233 26242 23956 12289 12284  #SUP: 1 #UTIL: 1794
31676 44396 35117 44420 16986  #SUP: 1 #UTIL: 1689
25207 33730 3565 44501 21029 422 39488 420 3580 39138 13734 39419 16975  #SUP: 1 #UTIL: 3486
1686 2017 3304 19720 39128 18738 4932 19783 39684  #SUP: 1 #UTIL: 3488
39537 10547 15481 44407 21039 15897 3689 2303 21312 39305 16976  #SUP: 1 #UTIL: 3488
26297 21494 15126 13696 13707  #SUP: 1 #UTIL: 3491
24694 3902 2239 1789 1847 43461 39419 21738 16977  #SUP: 1 #UTIL: 3493
4787 21039 36120 9421 12225 6204 5646 31044 21752 21738  #SUP: 1 #UTIL: 3497
38866 34978 16323 24047 16322 29602 12463 1775 9039 36305 16967  #SUP: 1 #UTIL: 3499
16024 8693 30274 8660 4487 43550 39454 39435 39684 16977 16967  #SUP: 1 #UTIL: 3500
11977  #SUP: 2 #UTIL: 1137
11977 21279 13870 39688  #SUP: 1 #UTIL: 2745
34342  #SUP: 2 #UTIL: 258
34342 5774 39276  #SUP: 1 #UTIL: 1225
1990 14828 27524 27503 633 12844 33529 36116 18562 16971  #SUP: 1 #UTIL: 3508
4130 16975  #SUP: 2 #UTIL: 1355
4130 16975 46064 36120 8176 16967  #SUP: 1 #UTIL: 2201
4130 16975 43550 31529  #SUP: 1 #UTIL: 1307
30757  #SUP: 2 #UTIL: 798
30757 38797 18363 16269 17023 31043  #SUP: 1 #UTIL: 2082
15626  #SUP: 3 #UTIL: 297
15626 31353 9751 17631 17048 1918 6039 4120 16123 11832 31867 39289 39434 31869 16977  #SUP: 1 #UTIL: 2560
15626 4846  #SUP: 1 #UTIL: 198
2888 1991 18999 2889 4514 1975 11352 21301 23195 28444 39242 16989 10987 10978  #SUP: 1 #UTIL: 3516
30865  #SUP: 2 #UTIL: 778
30865 33772 31938 30275 12592 7638 7629 14535 10987  #SUP: 1 #UTIL: 3130
24886 9545 36585 33865 24265 37453 36202 39388  #SUP: 1 #UTIL: 3521
9193 29859 33256 2984 28052 13475 1837 43464 16842 43461  #SUP: 1 #UTIL: 3522
19027  #SUP: 4 #UTIL: 360
19027 19028  #SUP: 1 #UTIL: 405
19027 19052  #SUP: 2 #UTIL: 270
19027 31914  #SUP: 1 #UTIL: 164
35148  #SUP: 2 #UTIL: 778
35148 33878 35150 39138  #SUP: 1 #UTIL: 2697
35148 39225 2170  #SUP: 1 #UTIL: 828
6312 29926 15190 16714 32373 21933 8944 39241 14535 36200 36203 21895 16977  #SUP: 1 #UTIL: 3526
8033 37124 28379 10973 16907 39612 9239 39432 13743  #SUP: 1 #UTIL: 3530
12113 1765 43941 39642 39206  #SUP: 1 #UTIL: 3531
39317  #SUP: 3 #UTIL: 117
39317 38357 12530 39594 13874 16120 30609 30606 30603 39617 21738  #SUP: 1 #UTIL: 1278
39317 21351 41670 12240 39318  #SUP: 1 #UTIL: 750
31306  #SUP: 2 #UTIL: 198
31306 2284 15756 24307 24306 13044 43442 13039 4683 24305 1770 4379 21781 13750 39396 39305 39393 13746 39430  #SUP: 1 #UTIL: 2942
33332 8294 11450 41135 17454 11445 11336 44497 43461 36203  #SUP: 1 #UTIL: 3537
21774 2075 43791 8108 822 36114 22901 39359 7317 16985  #SUP: 1 #UTIL: 3539
26576  #SUP: 2 #UTIL: 218
26576 19831 5668 5166  #SUP: 1 #UTIL: 1611
44971 39191  #SUP: 2 #UTIL: 1017
44971 39191 20878 9502 44983  #SUP: 1 #UTIL: 1335
11288  #SUP: 3 #UTIL: 1137
11288 31528  #SUP: 1 #UTIL: 518
11288 21500 8993 29135 8998  #SUP: 1 #UTIL: 811
9993 10049 10216 24109 16725 18250 12416 27749 13731 13736 19783  #SUP: 1 #UTIL: 3545
2178 19796 16454 9257 21660 18521 20005 7349 14534 7500 31714  #SUP: 1 #UTIL: 3546
2325 40617 20726 39269 39171 39688  #SUP: 1 #UTIL: 3546
3662 3678 34557 4914 3481 19808 3478 43441 3696 3488 22288 15809 8532 10539 16981 21015  #SUP: 1 #UTIL: 3551
14279 5357 5375 14320 5365 14288 5387 18566 14313 18565 14533 14526  #SUP: 1 #UTIL: 3551
3982 23922 24710 31832 4133 17264 4934 26629 26160 8092 36203 16975 16977  #SUP: 1 #UTIL: 3553
27769 18657 11709 34264 41198 21787 25970 4968 12589 36116 16977  #SUP: 1 #UTIL: 3555
44213  #SUP: 4 #UTIL: 800
44213 38509 44224  #SUP: 1 #UTIL: 461
44213 3765 18870 31161 31160 2937 3668 15802 3571 39396 3057 39393 39388 21015  #SUP: 1 #UTIL: 2516
44213 39333  #SUP: 1 #UTIL: 380
12401  #SUP: 6 #UTIL: 180
12401 12162 39156 44327 39684  #SUP: 1 #UTIL: 431
12401 12400 39155 39686  #SUP: 1 #UTIL: 268
12401 10853 28300 10951  #SUP: 1 #UTIL: 338
12401 28300 10951  #SUP: 2 #UTIL: 576
12401 28300 10951 5668  #SUP: 1 #UTIL: 427
40052 43018 24160 31916 42521 43350 5646 5644 39688  #SUP: 1 #UTIL: 3559
6926 8459 27472 9075 13872 22977 21752 16969 21736 16975  #SUP: 1 #UTIL: 3560
14679 21114 21117 3565 21399 1805 11041 18445 1809 1801 420 21303 16900 3580 28442 16975 16967  #SUP: 1 #UTIL: 3560
30741  #SUP: 2 #UTIL: 1398
30741 25604 5449  #SUP: 1 #UTIL: 2074
30741 398 25262 26438  #SUP: 1 #UTIL: 1486
37038  #SUP: 2 #UTIL: 598
37038 8341 44129 43746 16977 16967  #SUP: 1 #UTIL: 2299
37038 5449 36234 36202  #SUP: 1 #UTIL: 1265
10748 2068 5458 44576 37409 3477 3498 46056 10749 12258 7296 39289 39429 39452 13734 16976 39388 16967  #SUP: 1 #UTIL: 3565
22694 39704 5410 21054 17214 40785 10763 3908 44733 4539 39472 39473  #SUP: 1 #UTIL: 3566
37286  #SUP: 2 #UTIL: 458
37286 5764  #SUP: 1 #UTIL: 507
4608 13030 27521 27559 629  #SUP: 1 #UTIL: 3569
12669 10383 22781 22816 15353 8050 20135 2518 9162 16975  #SUP: 1 #UTIL: 3569
1698  #SUP: 2 #UTIL: 638
1698 1973  #SUP: 1 #UTIL: 718
2457 4089 2264 27897 16876 4803 24062 3195 2413 13731 28535 13743 16977  #SUP: 1 #UTIL: 3572
30068 22493 34871 40981 13124 10949 12601 13123  #SUP: 1 #UTIL: 3572
39576 21657 3910 46067 4407 2794 8642 3625 1796 2312 1800 1783 3520 21389 2972 3568 2934 21015  #SUP: 1 #UTIL: 3572
13164 40105 28817 14230 6322 9424 27506 10520 22862 3610 5167 13713 16883 39609 31529 21893 39388 5666  #SUP: 1 #UTIL: 3576
786  #SUP: 2 #UTIL: 398
786 45251 40719 20151 5684 5746 9205  #SUP: 1 #UTIL: 3179
10379 36204 39171 39138 39688  #SUP: 1 #UTIL: 3577
5993 5997 20420 11863 44080 39685  #SUP: 1 #UTIL: 3579
10844  #SUP: 3 #UTIL: 100
10844 43873 18562  #SUP: 1 #UTIL: 599
33289 4454  #SUP: 2 #UTIL: 585
33289 4454 3892 31286 1763 43917 825 12863 5685 5645 39333  #SUP: 1 #UTIL: 1924
33289 4454 44417  #SUP: 1 #UTIL: 1657
45819 30999 7593 36202  #SUP: 1 #UTIL: 3582
19926 19934 10225 3753 21891 2736 3657 9113 16975  #SUP: 1 #UTIL: 3583
34355  #SUP: 2 #UTIL: 258
34355 35150 14081 44224 30756 44444 5716 26439 17084 14042 26438  #SUP: 1 #UTIL: 2587
34355 23490 16990 16975  #SUP: 1 #UTIL: 996
17814 2057 18114 11045 18223 2023 18240 8997 8992 14524 14537 14541  #SUP: 1 #UTIL: 3584
6333 10792 4367 24073 2152 4378 5647 21748 4425 44427 21749 10978 18564 16978  #SUP: 1 #UTIL: 3585
19163 21505 5701 8252 27749 39433 39314 43803  #SUP: 1 #UTIL: 3589
5356 35151 3660 30341 4513 3704 21386 18748 39617 13730 21736  #SUP: 1 #UTIL: 3592
26346 25490 12234 9435 12215 16118 36203 11780 39688  #SUP: 1 #UTIL: 3592
29626  #SUP: 2 #UTIL: 798
10354 33945 15809 15811 31044  #SUP: 1 #UTIL: 3594
35199 5826 853 26442 4369 3511 1834 3487 3529 3482  #SUP: 1 #UTIL: 3594
16532 16538 21857 9445 26155 2933 39634 2936 3057 28537 39681 39610 2851 22888 21736 5666 5166  #SUP: 1 #UTIL: 3595
19733 22069 32163 18964 12832 28 22087 15686 37336 12288 39318 36114 12737 39305 26149 16978  #SUP: 1 #UTIL: 3596
33733  #SUP: 3 #UTIL: 1587
44086 39688  #SUP: 1 #UTIL: 3599
44416  #SUP: 1 #UTIL: 3600
44580 44258  #SUP: 1 #UTIL: 3600
975 30072 13253 15004 16977  #SUP: 1 #UTIL: 3601
3294 15352 8989 16900 8991 5166 21015 16967  #SUP: 1 #UTIL: 3601
1054 7744 35437 1349 1542 13873 11419 11422 13879 22585 12737 11824  #SUP: 1 #UTIL: 3607
19255 12383 22093 27262 12243 11152 31043 2292 2304  #SUP: 1 #UTIL: 3610
25616 30299 30305 30599 11858 15309 19054 19037 19040 19047 19049 19045 28552 19044 18353 13730  #SUP: 1 #UTIL: 3611
19426 9431 22053 3210 28562 20807 14172 4336 11850 21926 15056 10539 5650 9105 28537 39617 21850 13746 39432  #SUP: 1 #UTIL: 3613
23022  #SUP: 3 #UTIL: 897
