1373  #SUP: 25 #UTIL: 25560
1077 954  #SUP: 2 #UTIL: 3058
1077 981  #SUP: 2 #UTIL: 2234
1439  #SUP: 17 #UTIL: 8400
1439 1200 1356 1177 102 397 1460  #SUP: 1 #UTIL: 4377
1439 883  #SUP: 2 #UTIL: 3079
1439 883 1489 1156 440 1112  #SUP: 1 #UTIL: 3726
1439 1056 1035  #SUP: 1 #UTIL: 1811
1439 1356  #SUP: 2 #UTIL: 2170
1439 1356 1245 1189  #SUP: 1 #UTIL: 2013
1439 330  #SUP: 2 #UTIL: 3438
1439 1144 661 840 684  #SUP: 1 #UTIL: 2244
1439 684  #SUP: 2 #UTIL: 1240
1439 197 829  #SUP: 1 #UTIL: 2482
1439 830  #SUP: 1 #UTIL: 1090
1165  #SUP: 15 #UTIL: 12690
1165 1142  #SUP: 2 #UTIL: 3180
1165 1142 350 760  #SUP: 1 #UTIL: 2593
1165 1514 1138 495  #SUP: 2 #UTIL: 4886
1165 456  #SUP: 1 #UTIL: 1929
1165 1182 1309 360  #SUP: 1 #UTIL: 3110
1165 778  #SUP: 2 #UTIL: 3324
1165 1531 981 1441 565  #SUP: 1 #UTIL: 1798
1165 250  #SUP: 2 #UTIL: 2964
1165 250 40 256  #SUP: 1 #UTIL: 2715
1165 77  #SUP: 1 #UTIL: 1966
1455  #SUP: 14 #UTIL: 10364
1455 417 306 999 1382 250 500  #SUP: 1 #UTIL: 5507
1455 1272 329 1531 1111  #SUP: 1 #UTIL: 2613
1455 1159 876 190 1305 833  #SUP: 1 #UTIL: 4504
1455 1418 369  #SUP: 2 #UTIL: 3538
1455 433 1209 440  #SUP: 1 #UTIL: 2263
1455 1305  #SUP: 2 #UTIL: 1606
1455 669  #SUP: 2 #UTIL: 1730
555  #SUP: 14 #UTIL: 12960
555 305 361 471 1054 1510 1287  #SUP: 1 #UTIL: 4248
555 79  #SUP: 2 #UTIL: 3096
555 1158 1552 1248 6 177  #SUP: 1 #UTIL: 3928
555 405  #SUP: 2 #UTIL: 3573
555 405 455 438  #SUP: 1 #UTIL: 2693
555 1175 1485 759  #SUP: 1 #UTIL: 2061
555 1177 1277 1304 588  #SUP: 1 #UTIL: 3192
555 1480 178 661 1457 665  #SUP: 1 #UTIL: 3859
555 228  #SUP: 2 #UTIL: 2508
555 1258 1108 692  #SUP: 1 #UTIL: 2004
555 1108  #SUP: 2 #UTIL: 3000
555 438  #SUP: 2 #UTIL: 2405
556  #SUP: 14 #UTIL: 13975
556 789  #SUP: 3 #UTIL: 5496
556 789 379 1328 885 440  #SUP: 1 #UTIL: 3799
556 789 57  #SUP: 2 #UTIL: 4427
556 1271 1144 895  #SUP: 1 #UTIL: 2625
556 406 107  #SUP: 1 #UTIL: 1866
556 190 7 467 1149 1411 623  #SUP: 1 #UTIL: 5253
556 163 546 1239 167 983  #SUP: 1 #UTIL: 3936
774  #SUP: 15 #UTIL: 12005
774 1056 407 1499 840 636 796  #SUP: 1 #UTIL: 5462
774 568 358 1084  #SUP: 1 #UTIL: 2425
774 1502 1430 1222 248 760 354  #SUP: 1 #UTIL: 5723
774 491 1483  #SUP: 1 #UTIL: 2108
774 541 578 364 424 1021  #SUP: 1 #UTIL: 3205
774 1529  #SUP: 2 #UTIL: 2942
774 351  #SUP: 1 #UTIL: 1839
219  #SUP: 16 #UTIL: 11844
219 868 608 585  #SUP: 1 #UTIL: 3369
219 419 1494 714 1517 115 3  #SUP: 1 #UTIL: 3365
219 862 1328 1484 906 1189 1334  #SUP: 1 #UTIL: 4228
219 1494  #SUP: 2 #UTIL: 2436
219 1494 1222 307  #SUP: 1 #UTIL: 1962
219 768 679  #SUP: 1 #UTIL: 1755
219 97 995  #SUP: 1 #UTIL: 1219
111  #SUP: 16 #UTIL: 17052
111 464 1213 714  #SUP: 1 #UTIL: 3152
111 1259  #SUP: 2 #UTIL: 3372
111 1066 90 34  #SUP: 1 #UTIL: 3194
111 521 904  #SUP: 1 #UTIL: 2433
111 178 315 731 1041  #SUP: 1 #UTIL: 3601
305  #SUP: 14 #UTIL: 14238
305 991 12 1420 1414 1274 948  #SUP: 1 #UTIL: 4373
305 1297 1397 1247 947 954 737  #SUP: 1 #UTIL: 4589
305 1320 157 549 782 1100 1004  #SUP: 1 #UTIL: 2677
305 228 594 45  #SUP: 1 #UTIL: 1788
305 854 351  #SUP: 1 #UTIL: 2601
305 1414  #SUP: 2 #UTIL: 3514
305 1037 627 687 804  #SUP: 1 #UTIL: 2035
727  #SUP: 14 #UTIL: 7640
727 394 184 843 693 743 870 400  #SUP: 1 #UTIL: 6105
727 1233 1333 1470 644 1360 983 611  #SUP: 1 #UTIL: 3830
727 1083 128 521 51  #SUP: 1 #UTIL: 3584
727 810 548 1030  #SUP: 1 #UTIL: 2405
727 184  #SUP: 2 #UTIL: 2654
727 431  #SUP: 1 #UTIL: 861
44  #SUP: 14 #UTIL: 12298
44 1174 487 1157 1506 1130 1457  #SUP: 1 #UTIL: 5217
44 154  #SUP: 2 #UTIL: 2736
44 154 1192 1546 737 238  #SUP: 1 #UTIL: 2857
44 1252 456 1192 1369 139 582  #SUP: 1 #UTIL: 5690
44 1409 1386 1396 354 593 1186 1003  #SUP: 1 #UTIL: 3446
44 487 1506  #SUP: 2 #UTIL: 5082
44 1192  #SUP: 2 #UTIL: 2442
44 942 167  #SUP: 1 #UTIL: 1702
44 167  #SUP: 2 #UTIL: 1884
44 1369  #SUP: 2 #UTIL: 3492
44 1186  #SUP: 2 #UTIL: 2596
44 920 1009  #SUP: 1 #UTIL: 2061
701  #SUP: 18 #UTIL: 4200
701 152  #SUP: 2 #UTIL: 2398
701 991 718 375 425  #SUP: 1 #UTIL: 2839
701 306 944 289 19 539 628 256  #SUP: 1 #UTIL: 6437
701 497  #SUP: 1 #UTIL: 898
701 1063  #SUP: 1 #UTIL: 1103
701 695 1144 485 52  #SUP: 1 #UTIL: 3354
701 1467  #SUP: 2 #UTIL: 1927
701 1189 1023  #SUP: 1 #UTIL: 1260
701 1244  #SUP: 1 #UTIL: 588
418  #SUP: 14 #UTIL: 14536
418 568  #SUP: 2 #UTIL: 3578
418 568 1263  #SUP: 1 #UTIL: 1863
418 247 1489 880 1400  #SUP: 1 #UTIL: 3756
418 1554 118 894 1454 451  #SUP: 1 #UTIL: 4324
11  #SUP: 16 #UTIL: 16497
11 1465 1153 1103 160 1015  #SUP: 1 #UTIL: 2054
11 1070 341 880 820  #SUP: 1 #UTIL: 4649
11 1375 1485 893 1329 527  #SUP: 1 #UTIL: 3975
11 800 1137 793  #SUP: 1 #UTIL: 3500
11 1313  #SUP: 2 #UTIL: 4458
11 1313 498  #SUP: 1 #UTIL: 3248
11 959  #SUP: 1 #UTIL: 1704
11 594  #SUP: 1 #UTIL: 1578
464  #SUP: 14 #UTIL: 14952
464 414 1030 741  #SUP: 1 #UTIL: 3114
464 930 1079 936 790 807 514  #SUP: 1 #UTIL: 4538
464 635 1446 1244 2  #SUP: 1 #UTIL: 2140
1200  #SUP: 14 #UTIL: 8415
1200 795 1177 385  #SUP: 1 #UTIL: 1935
1200 1177  #SUP: 2 #UTIL: 2541
1200 491  #SUP: 1 #UTIL: 1965
1200 1443 118 754 694  #SUP: 1 #UTIL: 3824
819  #SUP: 14 #UTIL: 11634
819 609 1268 825 1119 176  #SUP: 1 #UTIL: 4892
819 742 909 216 1212 1225 1395  #SUP: 1 #UTIL: 5794
819 1279  #SUP: 3 #UTIL: 6303
819 480 209 1135 496  #SUP: 1 #UTIL: 1287
819 773 956 1322  #SUP: 1 #UTIL: 2647
819 1529 337 360  #SUP: 1 #UTIL: 2430
819 269 453  #SUP: 1 #UTIL: 3128
819 796  #SUP: 3 #UTIL: 4486
668  #SUP: 12 #UTIL: 14933
668 1350 1277 36  #SUP: 1 #UTIL: 2665
967  #SUP: 16 #UTIL: 3111
967 8 1350 318 1360 971  #SUP: 1 #UTIL: 3647
967 574 497 185 385 1173  #SUP: 1 #UTIL: 2435
967 218 1422  #SUP: 1 #UTIL: 1256
967 285 65  #SUP: 1 #UTIL: 2059
967 551  #SUP: 2 #UTIL: 2231
967 185  #SUP: 2 #UTIL: 881
967 651 1005 1510 1038 428 195  #SUP: 1 #UTIL: 2802
967 1360  #SUP: 3 #UTIL: 2363
417  #SUP: 14 #UTIL: 11424
417 1213 433 1392 1475 138 1226 1236  #SUP: 1 #UTIL: 5994
417 577  #SUP: 2 #UTIL: 3204
417 577 1410 787 1253 145 700  #SUP: 1 #UTIL: 3651
417 877 600 966  #SUP: 1 #UTIL: 1820
417 1392  #SUP: 2 #UTIL: 1941
417 667 583  #SUP: 1 #UTIL: 2369
417 1145 966 463  #SUP: 1 #UTIL: 2838
417 673 1532 1022 646  #SUP: 1 #UTIL: 2770
417 966  #SUP: 2 #UTIL: 2877
889  #SUP: 16 #UTIL: 8211
889 883 629 673 1332 240  #SUP: 1 #UTIL: 3970
889 1039 379 939 589  #SUP: 1 #UTIL: 3432
889 101 1043 1226 34  #SUP: 1 #UTIL: 1939
889 1333 794  #SUP: 1 #UTIL: 841
889 473 673 1199 683 750  #SUP: 1 #UTIL: 3178
889 600  #SUP: 1 #UTIL: 1176
889 163 440 579  #SUP: 1 #UTIL: 1806
889 673  #SUP: 2 #UTIL: 3206
274  #SUP: 16 #UTIL: 16456
274 574 51 151  #SUP: 1 #UTIL: 3755
274 1116 1146 247 1083 147 790 784  #SUP: 1 #UTIL: 4322
274 1306 744 950 351 927  #SUP: 1 #UTIL: 5029
274 1146  #SUP: 2 #UTIL: 4791
274 1260 405 1397 902 1305 255  #SUP: 1 #UTIL: 3823
274 284 800  #SUP: 1 #UTIL: 2022
274 950  #SUP: 2 #UTIL: 4326
274 950 1106  #SUP: 1 #UTIL: 3145
274 63 1189 280  #SUP: 1 #UTIL: 1376
274 1106  #SUP: 2 #UTIL: 3460
274 663  #SUP: 2 #UTIL: 2552
274 590 638  #SUP: 1 #UTIL: 3650
274 557  #SUP: 1 #UTIL: 1394
8  #SUP: 15 #UTIL: 12691
8 1306 1489 297 364 208  #SUP: 1 #UTIL: 3983
8 811 657 651 374 441  #SUP: 1 #UTIL: 3713
8 1177  #SUP: 1 #UTIL: 1239
8 131 906  #SUP: 1 #UTIL: 1989
8 324 1476 956 81  #SUP: 1 #UTIL: 3390
8 657 441  #SUP: 2 #UTIL: 3053
8 657 441 237 1100  #SUP: 1 #UTIL: 1606
8 977  #SUP: 1 #UTIL: 1188
650  #SUP: 17 #UTIL: 8370
650 883 401 1289 473 1206 363  #SUP: 1 #UTIL: 4034
650 105 471 1526 484 1480 161  #SUP: 1 #UTIL: 4005
650 101 284  #SUP: 1 #UTIL: 1376
650 1465 1289 140 1349  #SUP: 1 #UTIL: 4229
650 284  #SUP: 2 #UTIL: 1679
650 284 933 673  #SUP: 1 #UTIL: 2837
650 1043 1032 1249 1559  #SUP: 1 #UTIL: 2088
650 1289  #SUP: 2 #UTIL: 2019
650 673  #SUP: 2 #UTIL: 2848
650 1420 644  #SUP: 1 #UTIL: 1177
650 207  #SUP: 2 #UTIL: 1829
650 1005  #SUP: 1 #UTIL: 1287
1272  #SUP: 14 #UTIL: 12152
1272 369 1106 590  #SUP: 1 #UTIL: 2621
1272 550  #SUP: 2 #UTIL: 3424
1272 550 1438 1448 949  #SUP: 1 #UTIL: 3529
1272 1438  #SUP: 2 #UTIL: 2558
1272 51  #SUP: 2 #UTIL: 2471
1272 1023  #SUP: 2 #UTIL: 3048
1272 1395  #SUP: 1 #UTIL: 1629
958  #SUP: 15 #UTIL: 6392
958 249 336 1524 802 182 126  #SUP: 1 #UTIL: 4329
958 881  #SUP: 2 #UTIL: 1902
958 515 42  #SUP: 1 #UTIL: 1772
958 242  #SUP: 2 #UTIL: 2765
958 842 1191 143 172  #SUP: 1 #UTIL: 3622
958 336  #SUP: 2 #UTIL: 1640
958 282  #SUP: 2 #UTIL: 1288
958 1413  #SUP: 1 #UTIL: 948
606  #SUP: 16 #UTIL: 12720
606 835 862 1211 163  #SUP: 1 #UTIL: 4136
606 217 1536 144 1032 627 1010  #SUP: 1 #UTIL: 2901
606 887 721 1303 398 205 490 294  #SUP: 1 #UTIL: 4680
606 1082  #SUP: 1 #UTIL: 1177
606 1332 1022  #SUP: 1 #UTIL: 1537
606 279 623 895  #SUP: 1 #UTIL: 2046
606 710  #SUP: 1 #UTIL: 1152
574  #SUP: 12 #UTIL: 10680
574 1190 624 487 504 1040  #SUP: 1 #UTIL: 4240
574 1500  #SUP: 2 #UTIL: 3022
574 1500 684 197  #SUP: 1 #UTIL: 2866
1324  #SUP: 14 #UTIL: 12578
1324 881  #SUP: 2 #UTIL: 2922
1324 881 1553  #SUP: 1 #UTIL: 1908
1324 1197 608 947  #SUP: 2 #UTIL: 4518
1324 896 769  #SUP: 1 #UTIL: 2573
1324 388 1358  #SUP: 1 #UTIL: 2328
1142  #SUP: 14 #UTIL: 11800
1142 1159 410 653 1109 1286 337  #SUP: 1 #UTIL: 3966
1142 522 466 543 706 1498 949  #SUP: 1 #UTIL: 4685
1142 726 619 1135  #SUP: 1 #UTIL: 2819
1142 1162 1545  #SUP: 1 #UTIL: 1982
1142 965  #SUP: 2 #UTIL: 2841
1142 1025  #SUP: 2 #UTIL: 3519
1142 713 1109 809 587 337 687  #SUP: 1 #UTIL: 4459
1142 1109 337  #SUP: 2 #UTIL: 2460
1116  #SUP: 14 #UTIL: 11377
1116 1039 695 1471  #SUP: 1 #UTIL: 3553
1116 249 1366 885 16 1283  #SUP: 1 #UTIL: 3994
1116 101 217 1332 68 118 912  #SUP: 1 #UTIL: 3550
1116 218 245 1054 118 1087 754  #SUP: 1 #UTIL: 5395
1116 1409 856 467 833 900 696 1559  #SUP: 1 #UTIL: 3987
1116 28  #SUP: 1 #UTIL: 1932
1116 563 280 1273  #SUP: 1 #UTIL: 1263
1116 118  #SUP: 2 #UTIL: 2806
609  #SUP: 15 #UTIL: 13986
609 1252 20 1279 166 70 1295  #SUP: 1 #UTIL: 5202
609 380 1495 985  #SUP: 1 #UTIL: 2921
609 1548 1491 965  #SUP: 1 #UTIL: 2209
609 332 615 1524 769 399  #SUP: 1 #UTIL: 2996
609 1491  #SUP: 2 #UTIL: 3618
609 1229 1385 553  #SUP: 1 #UTIL: 2589
609 393  #SUP: 1 #UTIL: 1260
1550  #SUP: 14 #UTIL: 8869
1550 962  #SUP: 1 #UTIL: 1098
1550 1537 788 1067 1246 1329  #SUP: 1 #UTIL: 3286
1550 1024  #SUP: 2 #UTIL: 3456
1412  #SUP: 14 #UTIL: 7137
1412 443 542 1379  #SUP: 1 #UTIL: 1785
1412 1296 1269 626 183 87 1312  #SUP: 1 #UTIL: 4654
1412 104 1469 603 21  #SUP: 1 #UTIL: 3852
1412 876 1129 1552 1346 150  #SUP: 1 #UTIL: 4625
1412 53 1129 163 763 7 1195  #SUP: 1 #UTIL: 4183
1412 1129  #SUP: 2 #UTIL: 2433
1412 1156  #SUP: 2 #UTIL: 2373
1412 1156 230  #SUP: 1 #UTIL: 1690
1412 396 873 1395 1482 540  #SUP: 1 #UTIL: 3615
1412 1482  #SUP: 2 #UTIL: 1458
883  #SUP: 14 #UTIL: 13041
883 1383 228 58 1266 62  #SUP: 1 #UTIL: 3914
883 1270 184 1199 427 327 660  #SUP: 1 #UTIL: 5321
883 58  #SUP: 2 #UTIL: 2835
883 607 1173  #SUP: 1 #UTIL: 2627
883 240  #SUP: 2 #UTIL: 2512
443  #SUP: 16 #UTIL: 6783
443 626  #SUP: 2 #UTIL: 2100
443 542  #SUP: 2 #UTIL: 1571
443 293  #SUP: 2 #UTIL: 1172
443 659  #SUP: 2 #UTIL: 3499
1359  #SUP: 16 #UTIL: 5828
1359 604 864 581  #SUP: 1 #UTIL: 2247
1359 1432  #SUP: 2 #UTIL: 1216
1359 1432 284 667 677 690  #SUP: 1 #UTIL: 2763
1359 1502 1376  #SUP: 1 #UTIL: 2573
1359 494 1382 977 567  #SUP: 1 #UTIL: 2029
1359 529 350 362 423 1405 539 40  #SUP: 1 #UTIL: 5143
1359 550 783 307 1525 51 1005  #SUP: 1 #UTIL: 4703
1359 534 1189 263 873  #SUP: 1 #UTIL: 3141
1359 1253 677 1369 870 1193  #SUP: 1 #UTIL: 3333
1359 677  #SUP: 2 #UTIL: 2100
1359 1005  #SUP: 2 #UTIL: 2388
1359 1193  #SUP: 2 #UTIL: 1402
105  #SUP: 14 #UTIL: 13020
105 377  #SUP: 2 #UTIL: 2538
105 377 1220 747  #SUP: 1 #UTIL: 2493
105 377 88 1319  #SUP: 1 #UTIL: 2304
105 471 1480  #SUP: 2 #UTIL: 3450
105 261  #SUP: 2 #UTIL: 4226
105 654  #SUP: 1 #UTIL: 1984
879  #SUP: 16 #UTIL: 5328
879 1039  #SUP: 2 #UTIL: 1263
879 1039 1222 885 342 97  #SUP: 1 #UTIL: 2683
879 712 196 390  #SUP: 1 #UTIL: 2983
879 340 563 107 1422  #SUP: 1 #UTIL: 2238
879 488 713 1535  #SUP: 1 #UTIL: 3575
879 1162 513  #SUP: 2 #UTIL: 1803
1056  #SUP: 13 #UTIL: 11713
1056 1526 1530 788  #SUP: 1 #UTIL: 1792
1056 773 407 1499 1050 840 796  #SUP: 1 #UTIL: 3580
1056 407 1499 840 796  #SUP: 2 #UTIL: 7111
1056 1499  #SUP: 3 #UTIL: 4891
1056 1050  #SUP: 2 #UTIL: 2360
1056 34  #SUP: 1 #UTIL: 1385
394  #SUP: 13 #UTIL: 12520
394 1296 1313 1026 943 1546 78 150  #SUP: 1 #UTIL: 3125
868  #SUP: 13 #UTIL: 15392
868 502 779 319  #SUP: 1 #UTIL: 2888
868 1184 1525 1355  #SUP: 1 #UTIL: 3515
868 934 501 572 578 318 36 872  #SUP: 1 #UTIL: 7024
868 1363 608 585  #SUP: 1 #UTIL: 2682
868 608 585  #SUP: 2 #UTIL: 5015
868 559  #SUP: 1 #UTIL: 2566
868 269  #SUP: 2 #UTIL: 4704
401  #SUP: 16 #UTIL: 3220
401 1096 1184 1233 241 92  #SUP: 1 #UTIL: 4545
401 218 767  #SUP: 1 #UTIL: 1892
401 330 1350 1017 14 873  #SUP: 1 #UTIL: 4066
401 1177  #SUP: 1 #UTIL: 602
401 147 251 1256 1189 1393 35  #SUP: 1 #UTIL: 2958
401 1206  #SUP: 2 #UTIL: 2751
401 1017  #SUP: 2 #UTIL: 2154
401 1326  #SUP: 2 #UTIL: 1617
401 971  #SUP: 1 #UTIL: 995
401 867  #SUP: 2 #UTIL: 1548
884  #SUP: 14 #UTIL: 12480
884 368  #SUP: 2 #UTIL: 2877
884 1343 861 495 1144  #SUP: 1 #UTIL: 3067
884 1526 441  #SUP: 1 #UTIL: 1223
884 877  #SUP: 2 #UTIL: 2870
884 877 95 755 1037 1221  #SUP: 1 #UTIL: 3309
884 1044 1198 318 615 162 1167  #SUP: 1 #UTIL: 5121
884 374  #SUP: 2 #UTIL: 2974
1268  #SUP: 17 #UTIL: 7150
1268 249 919 1035 220  #SUP: 1 #UTIL: 1073
1268 919  #SUP: 2 #UTIL: 1550
1268 1101  #SUP: 2 #UTIL: 2220
1268 37  #SUP: 2 #UTIL: 2022
1268 10 1058 60 1274 43 159  #SUP: 1 #UTIL: 5037
1268 864  #SUP: 2 #UTIL: 1920
1268 525  #SUP: 2 #UTIL: 2775
1372  #SUP: 15 #UTIL: 11205
1372 989  #SUP: 2 #UTIL: 1998
1372 20  #SUP: 2 #UTIL: 3440
1372 20 902 1438 1155 176  #SUP: 1 #UTIL: 3579
1372 430 1555 1212  #SUP: 2 #UTIL: 4948
1372 923 856 68 1476 1060  #SUP: 1 #UTIL: 3394
1372 1245 656 995  #SUP: 1 #UTIL: 1094
1372 1405 1422  #SUP: 2 #UTIL: 4462
1372 1405 1422 1549  #SUP: 1 #UTIL: 3316
1372 1102  #SUP: 1 #UTIL: 1507
361  #SUP: 13 #UTIL: 4513
361 617 1476 966  #SUP: 1 #UTIL: 2472
361 517  #SUP: 3 #UTIL: 4413
361 1170  #SUP: 2 #UTIL: 2115
1039  #SUP: 14 #UTIL: 3483
1039 1259 800 384 1349  #SUP: 1 #UTIL: 3220
1039 234 307  #SUP: 2 #UTIL: 2724
1039 234 307 1289 551 1183  #SUP: 1 #UTIL: 3968
1039 234 307 1122 717 611  #SUP: 1 #UTIL: 2938
1039 1289  #SUP: 2 #UTIL: 1495
1039 566 533 943 710 593 1482  #SUP: 1 #UTIL: 4091
1039 157  #SUP: 2 #UTIL: 1961
1306  #SUP: 14 #UTIL: 10127
1306 497 730 1269 397 254 953 1339  #SUP: 1 #UTIL: 4313
1306 301 457 657 1239 1183 1023  #SUP: 1 #UTIL: 3973
1306 1350 1450 1333 125 663 220  #SUP: 1 #UTIL: 3684
1306 726 64 1196 802 613 1379  #SUP: 1 #UTIL: 4362
1306 457  #SUP: 2 #UTIL: 2858
1306 953  #SUP: 2 #UTIL: 2605
1306 364  #SUP: 2 #UTIL: 3022
322  #SUP: 14 #UTIL: 13112
322 1514  #SUP: 2 #UTIL: 2846
322 1514 1177 1331 389 232  #SUP: 1 #UTIL: 4759
322 1514 185 345 388 605  #SUP: 1 #UTIL: 3188
322 1418 1381 1491 725 343 748  #SUP: 1 #UTIL: 5125
322 372 356  #SUP: 1 #UTIL: 2162
322 626  #SUP: 1 #UTIL: 1281
322 861 89  #SUP: 2 #UTIL: 4827
322 661 1037  #SUP: 1 #UTIL: 1770
322 738  #SUP: 2 #UTIL: 2600
79  #SUP: 13 #UTIL: 5676
79 934  #SUP: 2 #UTIL: 1474
79 117 190 1005  #SUP: 1 #UTIL: 3440
79 102 857  #SUP: 1 #UTIL: 1443
79 828  #SUP: 1 #UTIL: 654
617  #SUP: 20 #UTIL: 7527
617 522 767 318  #SUP: 1 #UTIL: 1867
617 245  #SUP: 2 #UTIL: 1472
617 245 501 1360 850  #SUP: 1 #UTIL: 2509
617 1222 873 846 174  #SUP: 1 #UTIL: 2697
617 1343 911 1183 894 1040 1033 567  #SUP: 1 #UTIL: 3660
617 721  #SUP: 1 #UTIL: 1141
617 1153 1303 600 737 687  #SUP: 1 #UTIL: 2293
617 344 1559  #SUP: 1 #UTIL: 1404
617 251 68 1466 328 683 527  #SUP: 1 #UTIL: 5253
617 201 927  #SUP: 1 #UTIL: 1102
742  #SUP: 15 #UTIL: 12350
742 526 482 93  #SUP: 1 #UTIL: 2070
742 1435 1318 936 1258 110 1425  #SUP: 1 #UTIL: 4884
742 100 1119 1214  #SUP: 1 #UTIL: 2938
742 1258  #SUP: 3 #UTIL: 3760
742 110  #SUP: 2 #UTIL: 2892
152  #SUP: 12 #UTIL: 10115
152 452 495 928 158 1173  #SUP: 1 #UTIL: 3566
152 691 1361 1043 1301 662 1477 978  #SUP: 1 #UTIL: 4454
152 1531 981 1164 1027  #SUP: 1 #UTIL: 2905
492  #SUP: 18 #UTIL: 9381
492 442 592  #SUP: 1 #UTIL: 2124
492 862  #SUP: 1 #UTIL: 723
492 275 485 1401 232  #SUP: 1 #UTIL: 3257
492 289 588 738  #SUP: 1 #UTIL: 1774
492 708  #SUP: 2 #UTIL: 3638
1514  #SUP: 13 #UTIL: 2429
1514 1158 952 482 965 559 1135  #SUP: 1 #UTIL: 4502
1514 1241 798 289 1470 239 792 948  #SUP: 1 #UTIL: 5451
1514 1098 1410 894 1298  #SUP: 1 #UTIL: 1679
1514 678 578 1144 961 1221 1214 18  #SUP: 1 #UTIL: 4685
1514 1298  #SUP: 2 #UTIL: 1091
329  #SUP: 14 #UTIL: 7307
329 373 1245 802  #SUP: 1 #UTIL: 3241
329 532  #SUP: 2 #UTIL: 3966
329 532 778 628  #SUP: 1 #UTIL: 2647
329 218  #SUP: 2 #UTIL: 3452
329 218 1294 928 19 1317 412  #SUP: 1 #UTIL: 4401
329 442 1484  #SUP: 1 #UTIL: 754
329 1271 1321 761 1421 971 978  #SUP: 1 #UTIL: 5076
329 412  #SUP: 2 #UTIL: 1906
1204  #SUP: 15 #UTIL: 10152
1204 1241 155 854 971 598  #SUP: 1 #UTIL: 4705
1204 705 456 516  #SUP: 1 #UTIL: 3081
1204 1075 123 732  #SUP: 1 #UTIL: 3135
1204 268  #SUP: 2 #UTIL: 2507
1208  #SUP: 13 #UTIL: 12341
1208 1063 736 780 1358 93  #SUP: 1 #UTIL: 4215
1208 698  #SUP: 2 #UTIL: 3120
1208 1358  #SUP: 2 #UTIL: 3059
1208 1238 699  #SUP: 1 #UTIL: 1299
1208 699  #SUP: 2 #UTIL: 2574
1146  #SUP: 17 #UTIL: 13878
1146 430 1019 1256 397 513 769  #SUP: 1 #UTIL: 3690
1146 414 797 913 737  #SUP: 1 #UTIL: 2465
1146 50 976 660  #SUP: 1 #UTIL: 3287
1132  #SUP: 13 #UTIL: 7138
1132 522  #SUP: 2 #UTIL: 1974
1132 522 1098 289 1061 46 745  #SUP: 1 #UTIL: 3706
1132 909 810 760 523 250 460 793  #SUP: 1 #UTIL: 3814
1132 1169 783 84 527  #SUP: 1 #UTIL: 4963
1132 1316 1392 190 972  #SUP: 1 #UTIL: 2225
1132 1209 7 1203  #SUP: 1 #UTIL: 2684
1132 1415  #SUP: 2 #UTIL: 3656
249  #SUP: 16 #UTIL: 8421
249 1481 959 389 1524  #SUP: 1 #UTIL: 2483
249 1524  #SUP: 2 #UTIL: 1868
404  #SUP: 16 #UTIL: 7000
404 1174 741  #SUP: 1 #UTIL: 1400
404 1419 398 760  #SUP: 1 #UTIL: 1859
404 128 544 854  #SUP: 1 #UTIL: 1792
404 517 1559 1166  #SUP: 1 #UTIL: 2042
404 741  #SUP: 2 #UTIL: 1240
101  #SUP: 16 #UTIL: 3528
101 1465 1409 600 18  #SUP: 1 #UTIL: 2366
101 876 1122  #SUP: 1 #UTIL: 1048
101 1430 987  #SUP: 1 #UTIL: 1929
101 284  #SUP: 2 #UTIL: 1269
101 1082 28 344 976  #SUP: 1 #UTIL: 3188
749  #SUP: 16 #UTIL: 11748
749 1159 856 1438 677 939 700 689  #SUP: 1 #UTIL: 6246
749 1435 1419 1392 210 720 1535  #SUP: 1 #UTIL: 3696
749 1432 1028 529 1265  #SUP: 1 #UTIL: 3509
749 1418 1491  #SUP: 1 #UTIL: 1800
749 705 63 1032 1171 1327  #SUP: 1 #UTIL: 4303
749 327  #SUP: 1 #UTIL: 1308
749 1358  #SUP: 1 #UTIL: 1641
991  #SUP: 14 #UTIL: 13650
991 862 569 519 845 985 1135 1295  #SUP: 1 #UTIL: 4901
991 908 729 1212  #SUP: 1 #UTIL: 1773
991 1247  #SUP: 1 #UTIL: 1804
991 88  #SUP: 1 #UTIL: 1558
1159  #SUP: 12 #UTIL: 15498
1159 1402 583  #SUP: 1 #UTIL: 2394
1159 71  #SUP: 1 #UTIL: 2238
1006  #SUP: 13 #UTIL: 8988
1006 1555 1169 1245 423 1466 1189 590  #SUP: 1 #UTIL: 4682
1006 800 1316 790 590 867  #SUP: 1 #UTIL: 3451
1006 1289  #SUP: 2 #UTIL: 1796
1006 790  #SUP: 2 #UTIL: 1883
1006 590  #SUP: 2 #UTIL: 2249
377  #SUP: 17 #UTIL: 10290
377 999 494 1099 411 1126 750  #SUP: 1 #UTIL: 4662
377 676 167 826  #SUP: 1 #UTIL: 2162
377 953 188 770  #SUP: 1 #UTIL: 2033
377 826  #SUP: 2 #UTIL: 2541
377 793  #SUP: 2 #UTIL: 3255
1354  #SUP: 14 #UTIL: 5920
1354 73 229 1017 162 1171  #SUP: 1 #UTIL: 3789
1354 599 576 859  #SUP: 1 #UTIL: 1665
1354 705  #SUP: 2 #UTIL: 1416
1354 534 1111  #SUP: 1 #UTIL: 1354
1354 75 1377 561 557  #SUP: 1 #UTIL: 2213
1354 85  #SUP: 2 #UTIL: 1680
